"I stayed here because I thought it would be a good topic to talk about, but I checked in with my luggage because the cart that automatically carries my luggage is closed during the winter. I feel like I was immediately disappointed. In addition, the iris authentication in the room did not work well, so I ended up using only the card key. There is a smart speaker called Tully in the room, but to be honest, Siri and Google Assistant are too good to be new. If there is at least a simple chat function, I dont think children will get bored for a while. To be honest, I felt that it would be better to stay at another hotel and just stop by for a tour. Facilities and meal as hotel are suitable for price and are not dissatisfied.",3
"I stayed in a Japanese-style room As soon as I got there, I lay down on the futon, and no matter how I looked at it, there was hair that didnt belong to me. hair on tatami mats If your room is dirty, shouldnt you put a roller over it? If the labor cost is floating with robots, please hire someone who is good at cleaning. Also, the TV is far away and the screen is small, so its hard to see When I first arrived at this hotel, the only thing that made me happy was seeing the robot.",1
"I stayed on January 1st. I entered the room in a new building that I made in December, with a good feeling of smell of wood and dried it over heating, so I didnt go to the front of the separate building without a phone call to the room without looking for a humidifier. Moth",2
I stayed on my honeymoon ♪,5
I think check-in by robot is interesting and good.,4
I think it is a very beautiful and fun hotel.,4
"I think its a good hotel for a reasonable price, but as an official hotel of Huis Ten Bosch, there were many things that were disappointing. Unfortunately, it was quite a rainy day on the day of our stay, but many of the buildings had to go outside at once, and there was no roof over the passageway, so for some reason I was soaking wet even though I was in the hotel. became. There is no laundry service to wash wet clothes, and among the vast hotel buildings, there is only one washing machine and one dryer in the building farthest from the center. I was in a lot of trouble because I couldnt use it. The room feels like a normal hotel, nothing special. All the staff members were kind and exchanged. Breakfast was good too.",2
I thought AI would do everything It looks like an ornament and is not good. Like an AI imitation. But the performance of the robot is applause. 👏👏👏 Look forward to the future.,3
"I thought I didnt like it at first on the tour, but it was all right. The room was spacious and beautiful, and the bath was a room bath, but I was slowly soaked in the bath. The guide board from Huis Ten Bosch is hard to understand anyway. I didnt really understand Google Navi either, so it was a bit tough to carry my luggage up the hill after playing. If something goes wrong, humans will take care of it. I wanted to eat sweets, but the convenience store was unmanned, so it was a pity that it was only credit. I want you to pay with your room key and pay together after checkout.",3
I thought it was a hotel room or a room in an apartment.,4
"I thought that the reception would be handled only by Robo, and a hotel man came and gave me polite advice. The reception is recommended at the dinosaur place. The lobby and rooms are clean. I made it a double room, but it seems that the instant water heater, humidified air purifier, and refrigerator are permanently installed. Is there a wine opener and a corkscrew to get Huis Ten Bosch souvenirs? If you bring chopsticks and plates from home, you can eat warm food in the microwave in the lobby. Im happy to care. The attached bath is a unit bath like a general household. There are toothbrushes, cups, T-shaped shavings, and plastic combs. The point to be worried about is that you can see it from the outside unless you close the curtain. When I came back from the exclusive doorway from Huis Ten Bosch, I was in full view.",5
I thought the location was great. Our room turned out to be very nice. Hotel is just next to train station. Check out process is easy. Used the robot porter (serves Block A only) Room security was high tech with face recognition security available. Check in was smooth. My favorite part was the hotels breakfast buffet.,5
"I took the robot with the entrance, the front of the dinosaur, the interested child. Not getting used to check-in, I was indebted to people. There were about 2 to 4 rooms in the room, and the inside was clean. Electricity and air conditioning talk to Tully, but it is not easy to answer. Future improvements will be necessary. My child was scared of Thrillertown in Huis Ten Bosch, so I do not know if I can go to Huis Ten Bosch in the future. Im sorry.",4
"I tried dinosaur check-in and it was fun but difficult. The room was very simple, and because it was cheap, there werent things that would normally be in a hotel, but it wasnt inconvenient. The bathtub is very large. The breakfast buffet is a menu that looks really good for your body, and there are plenty of salad dressings. Measures against infectious diseases (wearing gloves, masks required, plates not being reused) were also taken. From the hotel there is a gate to enter the adventure park. It is convenient because it is within walking distance.",4
I used it at the end of the year from Okinawa. It was fun at a very exciting facility for serving only robots. It was a shame that the parking lot was charged.,4
"I used it because it was the cheapest hotel in Huis Ten Bosch. The response from the hotel was quite good, and I was able to use the prefectural discount at the last minute, so I was able to stay at a very cheap price. The inside of the hotel wasnt strange at all either (laughs), and it was very comfortable! It was comfortable! It was so great that I wanted to stay even if I didnt use Huis Ten Bosch! !",5
"I used it before Christmas. At the entrance of the room I was greeted by a wreath. It was a credit card payment, so it was a robot reception (unattended). If you do face recognition, you can also enter the room with face recognition. You can get a free ticket for the nearby Huis Ten Bosch Onsen ♨️, but it was received by a manned person. smile The second floor of the two-story building was calm with woodgraining. If you point your camera at Domtorn, youll see something shining in the viewfinder. Enjoyable for 2 people Recommended is the second floor of D E zone where you can see the light up Room (E is closest to breakfast). There is also a mini shop and minibar. By card or pay payment than cash.",4
"I used it for the first time in the Nagasaki citizen discount campaign in March. As I heard from rumors, the dinosaurs and robots at the front were quite spectacular and fun. It was also very cute to bow my head at the end 😊 Hologram floating in the air? The keypad like this is advanced and impressed! I entered it while fighting with my family lol Its a pity that I forgot to take a picture of my room because my child was exhausted. It was a very large and nice room! Breakfast was also delicious. I would like to use it again if I have the opportunity 😊",5
"I used it on a trip with my two children 🏨 The room is spacious and clean, and the reception is futuristic. The receptionist is a dinosaur bellboy🦖 My child was pretty happy and it was a good trip❕",5
"I used the added waist arm of the strange hotel. I was impressed with how compact it was. The facial recognition for opening the door didnt work. It was moderately inconvenient for me, but depending on the person, it might be too simple and confusing? I would like to use it again.",4
"I walked a little after leaving Huis Ten Bosch, but it was simple, clean and very nice! The breakfast buffet was also very healthy and delicious! Although it was during GW, it was more reasonable than other hotels and I was satisfied!",4
I want to go there again!,5
I wanted to stay again. It was a lot of fun and my kids were happy.,5
"I was a little nervous about checking in when there was no one around. This time, I had reserved two rooms at a travel agency, but when the representative entered my name, the second room was not available, so I asked the staff to come to me without knowing. It was my first time, so it was a little hard to understand 🤔 The room was generally clean. However, since I had two children, I would have been happy if it was a little more spacious. I had seen the size beforehand, but when I actually stayed, it felt small, so if I use it next time, I would like to get a larger room. The breakfast buffet was delicious 😊",3
"I was able to check in smoothly with the guidance of a dinosaur and a beautiful sister robot. Draft beer was also good. The room is clean and the view is great! Unfortunately, the walls are thin and you can hear the voices and footsteps of the neighbors. Other than that, there are no particular problems.",3
"I was able to enjoy the reception, but Chuli who was in the room was sick and annoyed.",3
"I was able to stay very cheaply with a discount in Nagasaki Prefecture. Tullys robot that used to be in the room was no longer there. Its a robot hotel, but there was a person at the reception, probably only at this time, but it felt a little businesslike. The room was large, but it didnt look very clean because there was dust in every corner. The bedding was nice though. Its scary when you return from Huis Ten Bosch at night because the road is so dark. There was a limousine bus near the gate, so I used that one this time. Morning was a buffet, but for the price. . . Impression. Although it is an interesting hotel called a robot hotel, I feel that it is a little wasteful. If it was a little cleaner, I would have given it 4 stars.",3
"I was interested and came to Huis Ten Bosch with my two grandchildren. Within 10 minutes on foot from Huis Ten Bosch, Dinosaur Front-kun took care of me, and my grandson was happy.",5
"I was nervous about what kind of hotel I would go to. Several two-story buildings are connected by passages, and from the outside it looks like an apartment. If you register face authentication with the card key first, you can go in and out without the key. It was convenient, but the room is really small. It was a twin room, but it was impossible to open the suitcase between the bed and the wall at my feet. Maybe the walls are thin Theres a TV on the side of the bed Where do you see this TV from? When. It says that you can enter Huis Ten Bosch from the side, but you have to walk to the front more than the side. I stayed for several nights and asked them to clean it, but I was like, What did you do? . Once I go there, I feel like Im good enough.",3
"I was personally happy that it wasnt a unit bus, and I thought it was a high point. Tully in the room didnt react to me.",3
"I was surprised that there were no people and the machines were cleaning. The free parking lot was a bit far and I had a hard time finding the parking lot. Breakfast was served at the adjacent restaurant, but there were people there. I used home grown vegetables and everything was fresh and very delicious.",5
"I was worried about the sound of running in the childrens room on the second floor, but it cant be helped because Im at Huis Ten Bosch. Breakfast was delicious and satisfying.",3
I went on a school trip. Tully is ignored (laughs),4
"I went to a strange hotel! The robot at the front desk is famous, but among them, I accepted the most impactful dinosaur staff robot on the left. The 3D keyboard floating in the air is novel, but I cant type well (sweat) Tips for entering well are written next to the keyboard, and if you get used to it, you will be able to enter, but I thought that elderly people could not enter reliably. However, it is an interesting experience, and I would like you to try it by all means. The hotel itself is all built like a two-story apartment, and although it is a low-rise building, it has an elevator, which is a sense of luxury, or a wasteful structure. The room itself is normal, but very new and clean. The view varies depending on the direction, but I could see Huis Ten Bosch well from the room where I stayed. As written in other reviews, the parking lot next to the hotel is charged, so you need to park in the Huis Ten Bosch guest parking lot and free the parking ticket at the front desk. I left my ticket in the parked car, so I had to make two round trips. It takes about 5 minutes to walk from the hotel to the parking lot, but there is also a circulation bus. It was a hotel I wanted to stay at once because children can enjoy it, but next time I think Ill do it around the watermark.",4
I wonder if I expected too much... 💧💧💧,3
"I wondered if it was just the front robot for the meeting, there are robots all over the lobby! When I go next time, I hope that there will be more robots in my room, and I would like to improve the morning restaurant, which I did not like.",5
"If possible, I would like to have a pub or restaurant nearby.",4
"If you are attracted to the fun of the robot experience, you will miss it! Check-in is also super hotel or Richmond Unattended check-in is more advanced, faster and more convenient. It seems that the robot that should be in the room has been removed, and there is nothing! The room is small and dark, and the Toyoko Inn is much more comfortable. It looks like a prefabricated shack to be honest. Everything is half-finished, and on the contrary, it is a series of inconveniences. I tried an unmanned convenience store and a weird bar, The lowest level that betrays imagination. For that reason, the accommodation fee is expensive, and you can enter from the exclusive HT entrance There are only a few benefits...",1
"If you go once, there is no second time.",2
If you like computers and robots then you will definitely like this place. I dont like that kind of stuff so I felt uncomfortable. Also if you like to sleep with 2pillows then you will be disappointed. My husband went and asked to get some extra pillows. Basically the stay at this hotel was good. But I would rather not go back because of the robots.,3
"If you want to introduce a robot, let it stop at around 4000 yen",1
"If youre looking for a room-only inn, check-in is virtual, so its fun, but its a little difficult.",4
"In strange hotels, strange people are also present",3
inconvenience,1
Innovative and very comfortable.,5
Innovative system Was clean,4
interesting,4
interesting,5
"Interesting concept. Good fun place to bring the kids to. It is located right next to Huis Ten Bosch so it is a good place to stay if you are visiting the theme park,",5
Interesting Expect further changes,4
Interesting from the reception!,4
Interesting hotel robots etc... The room was nice but the bathroom was smelly. Tuli chan had trouble speaking English.,3
"Interesting hotel. Although I have a convenience store, I felt that the number of products was small. I think it is worthwhile to stay at one time.",2
interesting reception,5
interesting! ️,4
"interesting, a hotel where only robots work",5
"Is so nice, but the robot is slow",3
It contributes not only to accommodation but also as a place to enjoy Nagasaki. Should I visit first?,5
"It covers a wide area, and the scenery is very beautiful during the day and at night. The scenery is even more beautiful at night, and you can play in it all day, which is great",4
"It depends on whether robots, which have not yet been replaced by humans, can be accepted as entertainment. The building is new, but I feel that it is inferior to a general hotel in terms of software.",3
"It didnt feel like a robot as I expected. Be careful as the room is hit and lost. Ive stayed several times, but Im disappointed with the difference between a clean room and a poor room. It is the worst with hard ammonia from a strangely sour and musty room or bathroom. Food juice and dregs on walls and floors ... I cant get it at all even if I reset it The first floor is very noisy because the footsteps are so noisy Only the restaurant is always beautiful. Breakfast was fresh and delicious with vegetables, so I refilled it. As for infection prevention measures, every time I finished eating, the chairs and other parts were blown up to the smallest detail and cleaned.",2
"It feels like I jumped at it in July 2016 out of curiosity. I enjoyed Robot, but I wont repeat it. I feel lonely. Its going to be a world that cant be helped because its labor cost reduction and declining birthrate, isnt it? AI is convenient, but it is also an idea to reduce the amount of body movement. I hope it doesnt end up being horrible...",3
"It is a beautiful business hotel feeling It is good because it is reasonable Thoroughly no tea pack in the room Also, the TV is too small compared to the room ... The bad thing is that the robots motion is slow, so it takes time ... Face recognition of convenience store in the hall was serious It is good for the screen to float in the space of the dinosaur side of check-in, but the operation recognition accuracy is too bad ... After that, the vending machine in the building is disappointing about the price setting of about 50 yen increase Even if the labor cost is reduced, the maintenance cost of the robot may be incurred (laughs)",4
It is a hotel that has truly changed,3
"It is a much-talked-about hotel. Many two-story hotels are lined up, but there is no elevator. The smoking area is outside, so it may be a bit difficult for smokers. There are many kinds of buffet in the morning, and I think it is for young people.",3
It is a rare hotel that the price is low and a robot or a customer is served. The comfort of the room etc. is a good person and can enjoy a sense of luxury for the price.,4
"It is a unique accommodation that is hard to find easily. Inside was spacious and clean. Is it just that the parking fee is excessively expensive? It is recommended to park in the 1st and 2nd parking lots, about 5 minutes away.",4
It is a very unique hotel. Check-in is OK because the robot will be the reception desk. It is up to you to choose which.,3
"It is an impression of a wheelchair user who is always shortening the time, so it is not helpful & there is a possibility that there is a fault here, so please do not swallow it. First of all, reception. Hard to understand. .. It was too difficult for analog humans to understand. .. Maybe because Im in a wheelchair, it didnt look like it was tall, but I wasted time because I didnt know which touch panel to use. I wonder if the operating machines could not be unified into one. The height of the reception is also difficult for wheelchair users to operate. I dont know why wheelchair users find it difficult to use because it is premised that wheelchair users have an assistant or because they overlooked the information board. However, I dont understand because the display is too simplified as a whole. .. And the room. The barrier-free room was uselessly expensive, but it was so small that the wheelchair hit the wall or something between the toilet and the bath, which was difficult. .. Although it is a wheelchair with a small turn, it is a one-way street even though it is a barrier-free room. I wonder if this barrier-free room is not for wheelchair users ... Its just that there are no steps. Also, I was surprised that I didnt even have mineral water, instant coffee, or even instant tea. I thought that the cost would be reduced too much because there was no welcome drink due to AI. Breakfast was included, but other hotels have a paper in the room telling me when and where to go, but at the reception, I dont have it. I looked for it, but I didnt. It may have been a mechanism to see it on the built-in smartphone, but I didnt have that much time, so I felt unfriendly to people who didnt have time and machine-on-chi. The content of the room is high for a wheelchair user traveling alone without an assistant. Its too expensive. The general guest rooms of Hotel Nikko in Kumamoto were definitely better. Although it overlaps, the display of the room information is difficult to understand and it is a problem if there is no staff. .. I felt that the world should not be converted to AI. Not warm, too mechanical. .. It is necessary to confirm in advance for wheelchairs + I made a phone call because of this mistake (I forgot to check out), but since it is a 0570 dial, the all-you-can-call plan is not applicable, and the telephone bill is uselessly costly It is. Since it is not directly connected to a strange hotel, it takes time to connect with the operator. From the facility side, waste may be eliminated, but the user side is full of waste (subjective to the last) If it was manned, it would have prevented me from forgetting to check out ... Well, forgetting to check out is completely bad here. LOL After telling that, of course, he said he would come back to a strange hotel. Moreover, there is a time limit of 11 oclock. Im already in Huis Ten Bosch, its far from Huis Ten Bosch to a strange hotel with a wheelchair, and I cant get on the shuttle bus ... I was told to take a taxi, but how much money do you want to spend? ← It cant be helped because its this fault Im sorry that the checkout was 100% bad, and I didnt want to say that I was a disabled person like a right ... Although it was mentioned in the word of mouth, it is far from Huis Ten Bosch. Of course I moved by car. I have to pay 2300 yen for the parking lot, and I dont understand the system at all. When I inquired about the parking lot by phone, I was told that if I could go to the hotel, I would handle it ... but no one! have become. Also, the strange hotels telephone response was from 9 am, and its quite annoying for someone like me who checked out early in the morning and made a mistake. The hotel with people is the best. I tried to find a good place, but if I say it strongly, it is suitable for training for self-propelled wheelchair users. The skin of my hand has peeled off. I might have repeated it in the bipedal era, but ... I will never use it again.",1
"It is an inconvenient hotel than saying ... strange We used twin by two women, but it took time in the morning at work just because there was one small mirror in bathroom restroom in room In addition, a talking robot is placed in the room, but I can not understand the words, so lets see",1
"It is an unmanned hotel on the outskirts of Huis Ten Bosch. There are very few people for emergencies and reception of home delivery, but basically it is unmanned. I arrived earlier than the check-in time, but there is no luggage storage until the check-in time, so I need to deposit it in the coin locker management industrial robot in the lobby. The room is very clean. If you talk to Tully in the room, it will turn off the lights, but the voice recognition is not that good, so it often fails. The success rate may be higher in English mode. Once you get used to the face recognition system in the room, it was very convenient that you didnt need a key. A wide variety of robots such as cleaning robots, window cleaning robots, and transport robots were working in the museum. In addition, some robots with AI functions were introduced in the lobby. In addition, there were many strange hotel goods in the souvenir vending machine.",4
"It is close to Huis Ten Bosch, so if you like robots, you may want to stay at least once.",3
"It is completely clean and the indoor air is good, but you can breathe the fresh air of nature by opening the window. Its fun to talk to the robots. In particular, the breakfast is not too salty and it is so delicious that I start to overeat in the morning. The staff are also really friendly When I go to Huis Ten Bosch, I will definitely go to the Henn na Hotel ^^",5
It is easy to understand the way to the hotel in detail. You can experience advanced technology.,4
"It is far from the guest parking lot of Huis Ten Bosch. The reception at the front desk is fun. Moving to the room, there is no roof on the aisle on the 2nd floor, so it seems to be difficult on a rainy day. Its a pity that Churies robot in the room is gone. It may be unavoidable because the form has changed.",3
"It is futuristic, and the service that is different from other hotels is very attractive!",4
"It is good to have check-in, a robot and a room, and talk.",4
It is interesting in a hotel where there are no people (not in sight).,5
"It is located outside Huis Ten Bosch Garden, about an 8-minute walk to Huis Ten Bosch. There is also a re-entry gate for hotel guests only. The hotel reception is a robot, and the non-contact display feels unfamiliar, but if you complete the payment at the time of reservation, you can check in in 2-3 minutes. If you dont know what to do, dont worry, human staff are always on hand. There is an unmanned convenience store near the front desk where you can purchase snacks and amenities. (Card payment only) Rooms are simple. The key is a card and face recognition. The hair dryer did not suit my hair, so if you are concerned about it, you should bring it.",4
"It is more convenient to go from there because there is a road where you can go directly to the hotel from the parks adventure park, rather than taking a shuttle bus or foot from the exit.",5
It is normal for high,2
"It is not enough for robots only. Even if you do not understand something, you can not solve without calling the staff. Robots cant talk! It is only a facility that can only stay overnight",2
It is strange,2
"It is very strange that the facility is very clean and the robots work as staff. If there is a problem, our staff will come and respond immediately. We have a Korean staff and can respond quickly.",4
"It looked interesting and cheap, so I gave it a try. Its different from a normal hotel from check-in, so I think you can definitely feel that its a strange hotel. The dinosaur on the left uses an aerial display, and you can experience what you often see in science fiction by typing on a keyboard displayed in space, so I think science fiction lovers and children will be excited. However, the sensitivity is not very good, and you may not be able to input as you want, so it may be a little frustrating for those who are impatient or when there are people in line behind you. The room is relatively ordinary, but it is very clean and the bath is usually large, so you can relax. There are bars and shops, but cash is basically not accepted, so I dont think cash-based people can use them. Breakfast is served in a building away from the lobby, but this is a buffet-style restaurant where people normally serve customers, and you can enjoy delicious and healthy meals. You can enter Huis Ten Bosch directly from the gate at the back of Adventure World, but you need an admission ticket such as a passport, so you need to enter from the main gate first. Once you get the admission ticket, you can enter and exit as many times as you like, which is convenient. All official hotels are expensive, so I highly recommend them for those who want to stay cheaply.",4
It may be difficult to move a little on rainy days,3
"It may be good because it is cheap and you can stay. The bathroom is separate from the washroom and the toilet, so it was great because I could fully soak in the bathtub. The walls are thin and I could hear voices from the corridor and the room next door.",4
It may be the shape of the future business hotel,4
"It may be very good for people who are not good at dealing with people. Everything is enough with robots, vending machines and smart convenience stores.",5
"It says that a negative certificate is required, so when I inquired at the front desk, I was told that a certificate was required and a notice was not acceptable. Cancel reservation once In other prefectures, a notice was fine, so just to be sure, the next day I asked the Nagasaki Prefectural Tourism Division and was told that a notice would be fine. If you try to make a reservation again, it will be fully booked! When I explained the situation to the front desk, they prepared a room for me. However, perhaps because we responded softly, there was no mistake on the part of the other party, and there was no apology. To the site, I was sent to the worst room Some stains on the wallpaper dripping from the ceiling The table cannot be used in a triangle A wall-mounted TV only looks like black and white when you look at it while lying in bed Face recognition rate is bad My neighbor couldnt get in so I was waiting for my partner Even if I ask the cleaning person, I can not set it after all What is this room! The parking lot is coin parking and costs about 550 yen per hour. There is no free parking unless you go to the front of Huis Ten Bosch information Shuttle buses run infrequently, so I ended up walking in hot, humid, downpours. The strange hotel reception that I was hoping for Only here where there was a robot I received various explanations from a normal human I didnt find anything strange about the hardware that I expected, although there are many strange things that I didnt expect!",1
It seems that there are only two staff members.,3
"It seems to be Japans first non-contact AI hotel, but... there are people and they will help you, but its a shabby store that is a convenience store (only accepts credit cards) The vending machines are expensive... All the buildings are two stories The breakfast buffet venue has no roof, so it might be difficult when it rains.",1
It takes about 3 minutes from the exit of Huis Ten Bosch. The reception will be supported by dinosaurs and Android moths. Room was beautiful and was wide by bath and toilet.,5
It took a long time to check in,3
"It took time to leave my luggage, but it was fun.",4
It was a clean hotel. I was puzzled by Tully in the room...,4
It was a good hotel,5
It was a good hotel.,5
"It was a Japanese-style room, but it was very beautiful and I was happy. I am very satisfied.",5
It was a new and beautiful facility. I thought that Churie-chan in the room had low sensitivity. It was interesting because many robots were in close proximity. The breakfast is delicious and delicious. There is a shortcut from the hotel to Huis Ten Bosch.,4
It was a pleasant hotel,5
"It was a rainy day. It was bad that I did not check the location, but it was far from the entrance of Huis Ten Bosch, as it climbed. Room was fun at reception of robot at the time of check-in, but elderly people who came earlier seem to not know well, and employee went out and taught. The room was small but new.",4
"It was a strange hotel. The layout of the room is strange and the TV is right next to the sofa, so you cant watch TV from the sofa unless you are in a strange posture. The rooms and facilities were very simple and surprising because there was no USB power supply for customers to use even though the room was equipped with a smartphone, and there was no deodorant spray or air purifier. Beer is automatically poured from the bottom of the glass at a strange bar When I tried to drink a rare beer, the beer did not come out due to a problem, so when I called out to the employee, I handed it over to get it by hand. it was done. The selling point is that you can see the beer being poured automatically from the bottom of the cup, so as a customer you want to see it and buy expensive beer, so the employee feels regret that he could not see it automatically. I told the person, but Im sorry, I didnt check the operation, so I knew the problem and I might be a convinced criminal. Since the customer service is mechanized, it may not be possible to make flexible decisions about troubles. It was a weird bar and weird employees.",3
It was a very interesting hotel. It was like a cottage. It was the innermost room in Building G. It was nice that the room was large and quiet at night near the strange hotel gate. Breakfast was convenient because the aura came out soon (* ^^ *),4
"It was a very nice environment and room, basically I was very satisfied! Its a 5-minute drive from my house, so Ive never stayed there before, but due to various reasons, I stayed. As a result, it was a place that I would like to stay again even if it is nearby. The only thing that bothered me was that the wallpaper in the room was peeling off. The inside of the kettle was wet and water was dripping, and it lacked cleanliness. Small garbage and hair were scattered all over the room. Great staff? men in a meeting? meeting? I was doing something like that in a place where customers passed by, and while I was waiting for the reception desk, I heard a story that I didnt have to ask, and somehow the fun feeling was pulled back to reality, and I felt depressed. is. I thought it was a waste because it was a wonderful room.",4
It was an interesting hotel.,3
It was beautiful,4
"It was beautiful inside I feel like I havent cleaned every corner There were no cotton swabs or towels, so I thought I would never use them again. It was written that the parking lot was free, but it was quite far away. I thought Toyoko Inn in front of Sasebo station would be good.",1
"it was better than i expected Only the minimum necessary amenities are provided in the room. The shop is only a vending machine. Since it is a product with the name of the hotel, it is also good as a souvenir! It was difficult to interact with the assistant robot in the room, but it was fun. The breakfast was delicious with more variety than I expected. The atmosphere was calm and the parents and children seemed to be comfortable.",4
It was clean near the Huis ten bosch.,3
"It was confusing and there was no restaurant at the hotel, so the dinner was only a cup of noodles and it was a restaurant only for morning, so I was tired of the price of rice, I didnt have tea, mineral Water is not put up ... It may be good if it is a hotel only to sleep Ne ~",3
"It was difficult to check in because there were many Chinese people at the reception to take pictures. Even during my check-in procedure, Im worried that my name, etc. will be in someone elses photo because they will try to take a picture from behind. It was far from the station, and there were no tricks than I expected, so I was disappointed. However, breakfast and dinner at the health food restaurant on the hotel premises were very delicious.",2
It was fun but a little inconvenient.,3
It was fun☺,5
"It was good to have a free hot spring ticket and Ise tea service. The room is new and clean. I thought I wouldnt wear it in the room, but I was saved because it was in the room. Perhaps because it was vacant, I didnt mind the noise around me. Its a pity that you cant leave your luggage for free before and after check-in, but if you pay 500 yen, it seems that the robot will take care of it. Extrasensory karaoke is 300 yen per song. I go inside and sing, but I dont recommend it because its normal.",4
It was good! I would like to come again!,5
"It was hard to understand the front desk, but it was quite interesting. The store was also an unmanned system, but there werent many products there, so it was troublesome to go in and out. It is best to buy food and drinks in advance. Word of mouth said that the room was small, but our room was very new and spacious even with two children. Above all, it is attractive that the toilet and bath are separate. It is minus that door of room faces inward.",4
"It was interesting because there was a robot luggage custody and it was rare. There was also an ordinary coin locker. Robot performances are fun in the lobby, and WAON can be used at vending machines. Hotel original cocktails are recommended at the bar. Its a little far from the park, but when you get tired, you can move by cart for 300 yen. You can stay much cheaper than other official hotels.",4
It was interesting that the robot was an employee.,5
"It was introduced on TV, so I stayed there just out of curiosity when I traveled to Kyushu. It was futuristic, or rather, it felt very strange. w",5
It was like a business hotel.,3
It was nice and quiet.,4
It was nice to be different from other hotels☆,4
"It was nice, simple and clean!",4
It was not smart to unmanner stalls and weird bars. The accommodation is clean and nice but the payment is stressful. It is talkative.,3
It was not unusual feeling except the front part. The room was large and clean.,4
It was ok 👍,3
It was only rain,5
"It was quiet and good. But when the restaurant is far away, I think that Tully says It did not happen.",3
It was quiet at night even though many students on school trips stayed there!,4
"It was really weird. It was a comfortable stay without any problems. It was convenient to unlock the room with face recognition, but Im a little worried. In addition, free smartphone rental was standard equipment.",5
"It was so beautiful that it was just made! It seemed that the hotel side took care to make it a different building, probably because I was suffering from a school trip student in terms of timing. Thanks to you, I slept quietly! Please note that there is a little distance when walking from Huis Ten Bosch.",4
It was strange,4
It was the front as I saw it on TV! But it would be better if I went there once.,3
"It was the second stay. From Huis Ten Bosch, I walked around the outside. That is faster than passing through. It is interesting because it is a robot reception, but sometimes it does not work, so it is painful in such cases. There is a staff button, but since the staff has come out lazy, that is minus one. Food has vending machines. It is cash. Drinks, convenience stores, card payment only",4
It was very beautiful and comfortable. The hotel in this area has a parking lot exclusively for accommodation at the entrance of Huis Ten Bosch. The parking lot in front of the hotel is charged for some reason. The guest felt inconvenienced when he walked or traveled by several buses for an hour.,3
It was very beautiful and the mechanism was easy to understand.,5
It wasnt that weird.,4
"It will be the first strange hotel that has now expanded to Tokyo. It is adjacent to Huis Ten Bosch, and I feel that there are many people who use it. In addition, the area around Huis Ten Bosch is a zone where you can enjoy it for free, and there is a parking lot, so I think it is easy to use. We also used the parking lot to use the restaurant next door. The interior of the hotel is very well cleaned and has a bright atmosphere. I just live in Sasebo, so I dont think I have a chance to use it. For those who like robots, I think its a very fun hotel. I think Huis Ten Bosch puts effort into making the facilities and events fun.",3
"It will be used for the second time. Simple, functional.",4
"It’s not convenient to check in at 15:30 pm, but the room is great.",5
Its a bit far from Huis Ten Bosch.,3
Its a futuristic hotel with a robot reception and no humans. The room was like a two-story cottage. It was a system where you can order and pay on the PC at the seat without anyone by cash or card payment.,3
"Its a new idea and a unique experience. All equipment in perfect working condition. I especially liked the bath tub. To the hotels credit, the shuttle arrived relatively quickly. I found the entire hotel to be very clean. There was a nice big breakfast buffet in the adjoining restaurant. The rooms are fine.",5
Its a new sensation 🏨 and fresh. The room was also very clean and nice.,5
Its a series of surprises and full of fun. The room is large and very clean and comfortable. The bathtub and washing area are separate so you can take a relaxing bath.,4
"Its a strange hotel, but there were many problems with the beer in the drink bar, please",4
"Its an interesting hotel using face recognition key and a robot guide, Chu-ri in each room. Unfortunately the face recognition system does not always recognized the faces, and Chu-ri was just annoying than helpful in most cases. You need to learn to turn off the light with the remote controller; there is no switch on a wall.",3
"Its beautiful, comfortable, and relaxing. There is no large public bath because there is a bath in the room. It is an image like a slightly rich business hotel. There is an unmanned convenience store on site. This is the songwriter. The convenience store itself has a face-recognition-type automatic lock, and it seems that one person in the group can shop inside the store, but at that time it was a gathering place for a group of people who didnt understand anything. Originally, when one person finished shopping and came out, the next person entered, so if a group occupied it, it would be difficult to come out. I paid by credit card, but it seemed that I could not do it, and it was just a chatting place for those inside. It seems that you are thinking of leaving everything to the machine,",3
"Its cheap and I think its okay to stay once, but other than the front desk, its about a business hotel, so I cant stay anymore. Since the HDD data disappeared, Im thinking of staying just to take pictures, but I think Ill probably stay at one of the official ones. For the time being, is the reception at the front desk the peak of this hotel? The dinosaur robot on the far left has an aerial display, but cash payment is not possible here. . There are also 5 weird games such as VR karaoke. There are also facilities such as an unmanned convenience store and a strange bar. I dont use a robot cloakroom, I ship my luggage from home and leave it at Yamato and go to the park. When its time to check in, take your luggage to the reception room. If you pay the cloakroom fee, its easier to go to Huis Ten Bosch empty-handed. postscript One dinosaur robot is gone.",2
Its cheap and very nice.,5
"Its clean and the price is reasonable! There are employees, so you can stay with peace of mind. There are plenty of amenities, so its suitable for family trips!",5
Its clean and you can go directly from Huis Ten Bosch so good! We can go to attraction area immediately!,5
"Its easy to re-enter and exit, and there are buses, so it wasnt a problem even with luggage! The bath in the room was made like a bath at home, so it was perfect for traveling with a small child! !",4
Its fun to try and stay at least once.,4
Its hard because there are no people when Im really in trouble 😅,2
Its hard to catch a taxi from the hotel...sweat Extension 9 is the only way to speak to the hotel staff.,4
"Its hard to understand if youre not used to it, but once you get used to it, its a fun hotel😆🎵🎵",4
