,날짜,PM10(ug/m3),PM2.5(ug/m3),o3(ppm  ),no2(ppm  ),Unnamed: 5,co(ppm  ),아황산가스(SO2),Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,date,time,Date_Time
130,2022-01-25:16,35,24,0.006,0.042,0.042,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,16,2022-01-25
131,2022-01-25:15,29,21,0.011,0.036,0.036,0.6,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,15,2022-01-25
132,2022-01-25:14,26,18,0.007,0.04,0.040,0.6,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,14,2022-01-25
133,2022-01-25:13,25,13,0.005,0.042,0.042,0.6,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,13,2022-01-25
134,2022-01-25:12,20,12,0.003,0.045,0.045,0.6,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,12,2022-01-25
135,2022-01-25:11,21,10,0.004,0.044,0.044,0.5,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,11,2022-01-25
136,2022-01-25:10,17,10,0.004,0.043,0.043,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,10,2022-01-25
137,2022-01-25:09,12,10,0.007,0.04,0.040,0.5,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,09,2022-01-25
138,2022-01-25:08,16,9,0.014,0.032,0.032,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,08,2022-01-25
139,2022-01-25:07,16,8,0.02,0.024,0.024,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,07,2022-01-25
140,2022-01-25:06,17,8,0.028,0.014,0.014,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,06,2022-01-25
141,2022-01-25:05,21,8,0.031,0.012,0.012,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,05,2022-01-25
142,2022-01-25:04,19,8,0.035,0.009,0.009,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,04,2022-01-25
143,2022-01-25:03,17,9,0.035,0.011,0.011,0.3,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,03,2022-01-25
144,2022-01-25:02,24,12,0.033,0.013,0.013,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,02,2022-01-25
145,2022-01-25:01,19,10,0.034,0.013,0.013,0.3,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-25,01,2022-01-25
146,2022-01-24:24,18,8,0.033,0.015,0.015,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,24,2022-01-24
147,2022-01-24:23,20,9,0.033,0.016,0.016,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,23,2022-01-24
148,2022-01-24:22,21,9,0.034,0.016,0.016,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,22,2022-01-24
149,2022-01-24:21,16,7,0.03,0.022,0.022,0.4,좋음,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,21,2022-01-24
150,2022-01-24:20,20,8,0.03,0.023,0.023,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,20,2022-01-24
151,2022-01-24:19,20,9,0.033,0.021,0.021,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,19,2022-01-24
152,2022-01-24:18,22,10,0.034,0.021,0.021,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,18,2022-01-24
153,2022-01-24:17,27,12,0.037,0.018,0.018,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,17,2022-01-24
154,2022-01-24:16,19,10,0.039,0.016,0.016,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,16,2022-01-24
155,2022-01-24:15,12,8,0.041,0.015,0.015,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,15,2022-01-24
156,2022-01-24:14,13,7,0.042,0.013,0.013,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,14,2022-01-24
157,2022-01-24:13,10,7,0.04,0.014,0.014,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,13,2022-01-24
158,2022-01-24:12,8,7,0.038,0.014,0.014,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,12,2022-01-24
159,2022-01-24:11,4,0,0.037,0.015,0.015,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,11,2022-01-24
160,2022-01-24:10,4,0,0.033,0.019,0.019,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,10,2022-01-24
161,2022-01-24:09,3,0,0.028,0.025,0.025,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,09,2022-01-24
162,2022-01-24:08,5,0,0.018,0.037,0.037,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,08,2022-01-24
163,2022-01-24:07,15,0,0.012,0.044,0.044,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,07,2022-01-24
164,2022-01-24:06,26,0,0.008,0.048,0.048,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,06,2022-01-24
165,2022-01-24:05,33,0,0.008,0.049,0.049,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,05,2022-01-24
166,2022-01-24:04,48,43,0.009,0.047,0.047,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,04,2022-01-24
167,2022-01-24:03,62,50,0.003,0.056,0.056,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,03,2022-01-24
168,2022-01-24:02,82,55,0.005,0.056,0.056,0.8,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,02,2022-01-24
169,2022-01-24:01,91,60,0.002,0.063,0.063,1.0,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-24,01,2022-01-24
170,2022-01-23:24,96,62,0.002,0.066,0.066,1.1,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,24,2022-01-23
171,2022-01-23:23,97,66,0.002,0.069,0.069,1.2,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,23,2022-01-23
172,2022-01-23:22,91,66,0.002,0.071,0.071,1.2,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,22,2022-01-23
173,2022-01-23:21,96,62,0.003,0.069,0.069,1.1,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,21,2022-01-23
174,2022-01-23:20,97,58,0.011,0.055,0.055,1.0,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,20,2022-01-23
175,2022-01-23:19,94,52,0.016,0.051,0.051,1.0,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,19,2022-01-23
176,2022-01-23:18,64,48,0.028,0.041,0.041,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,18,2022-01-23
177,2022-01-23:17,52,49,0.044,0.029,0.029,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,17,2022-01-23
178,2022-01-23:16,52,50,0.04,0.03,0.030,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,16,2022-01-23
179,2022-01-23:15,58,45,0.036,0.033,0.033,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,15,2022-01-23
180,2022-01-23:14,57,43,0.036,0.03,0.030,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,14,2022-01-23
181,2022-01-23:13,56,44,0.022,0.042,0.042,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,13,2022-01-23
182,2022-01-23:12,55,44,0.017,0.046,0.046,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,12,2022-01-23
183,2022-01-23:11,55,41,0.012,0.05,0.050,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,11,2022-01-23
184,2022-01-23:10,49,40,0.007,0.054,0.054,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,10,2022-01-23
185,2022-01-23:09,40,40,0.003,0.058,0.058,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,09,2022-01-23
186,2022-01-23:08,42,40,0.002,0.06,0.060,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,08,2022-01-23
187,2022-01-23:07,43,41,0.002,0.06,0.060,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,07,2022-01-23
188,2022-01-23:06,50,43,0.002,0.061,0.061,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,06,2022-01-23
189,2022-01-23:05,55,46,0.002,0.063,0.063,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,05,2022-01-23
190,2022-01-23:04,62,47,0.002,0.064,0.064,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,04,2022-01-23
191,2022-01-23:03,68,48,0.002,0.065,0.065,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,03,2022-01-23
192,2022-01-23:02,74,49,0.002,0.067,0.067,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,02,2022-01-23
193,2022-01-23:01,69,53,0.002,0.068,0.068,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-23,01,2022-01-23
194,2022-01-22:24,56,0,0.002,0.069,0.069,0.9,좋음,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,24,2022-01-22
195,2022-01-22:23,71,60,0.002,0.07,0.070,0.9,좋음,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,23,2022-01-22
196,2022-01-22:22,84,60,0.002,0.077,0.077,1.0,좋음,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,22,2022-01-22
197,2022-01-22:21,89,58,0.002,0.082,0.082,1.0,좋음,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,21,2022-01-22
198,2022-01-22:20,99,60,0.002,0.08,0.080,0.9,좋음,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,20,2022-01-22
199,2022-01-22:19,100,59,0.002,0.08,0.080,0.8,좋음,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,19,2022-01-22
200,2022-01-22:18,83,56,0.004,0.08,0.080,0.8,좋음,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,18,2022-01-22
201,2022-01-22:17,70,48,0.007,0.076,0.076,0.9,좋음,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,17,2022-01-22
202,2022-01-22:16,61,42,0.01,0.063,0.063,0.8,좋음,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,16,2022-01-22
203,2022-01-22:15,50,38,0.01,0.059,0.059,0.7,좋음,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,15,2022-01-22
204,2022-01-22:14,50,37,0.012,0.055,0.055,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,14,2022-01-22
205,2022-01-22:13,54,37,0.011,0.053,0.053,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,13,2022-01-22
206,2022-01-22:12,52,35,0.005,0.065,0.065,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,12,2022-01-22
207,2022-01-22:11,39,29,0.003,0.07,0.070,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,11,2022-01-22
208,2022-01-22:10,34,28,0.003,0.064,0.064,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,10,2022-01-22
209,2022-01-22:09,31,28,0.002,0.064,0.064,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,09,2022-01-22
210,2022-01-22:08,35,29,0.002,0.064,0.064,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,08,2022-01-22
211,2022-01-22:07,38,30,0.002,0.066,0.066,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,07,2022-01-22
212,2022-01-22:06,44,32,0.002,0.063,0.063,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,06,2022-01-22
213,2022-01-22:05,47,36,0.002,0.064,0.064,0.9,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,05,2022-01-22
214,2022-01-22:04,53,38,0.002,0.067,0.067,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,04,2022-01-22
215,2022-01-22:03,53,40,0.002,0.069,0.069,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,03,2022-01-22
216,2022-01-22:02,56,44,0.002,0.069,0.069,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,02,2022-01-22
217,2022-01-22:01,66,48,0.002,0.07,0.070,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-22,01,2022-01-22
218,2022-01-21:24,74,51,0.002,0.081,0.081,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,24,2022-01-21
219,2022-01-21:23,74,55,0.002,0.084,0.084,1.0,좋음,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,23,2022-01-21
220,2022-01-21:22,77,53,0.002,0.09,0.090,1.1,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,22,2022-01-21
221,2022-01-21:21,78,47,0.003,0.088,0.088,1.1,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,21,2022-01-21
222,2022-01-21:20,82,37,0.002,0.08,0.080,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,20,2022-01-21
223,2022-01-21:19,64,26,0.002,0.075,0.075,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,19,2022-01-21
224,2022-01-21:18,39,20,0.009,0.058,0.058,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,18,2022-01-21
225,2022-01-21:17,43,19,0.023,0.033,0.033,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,17,2022-01-21
226,2022-01-21:16,34,20,0.025,0.03,0.030,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,16,2022-01-21
227,2022-01-21:15,23,22,0.028,0.025,0.025,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,15,2022-01-21
228,2022-01-21:14,21,0,0.028,0.025,0.025,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,14,2022-01-21
229,2022-01-21:13,30,26,0.026,0.026,0.026,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,13,2022-01-21
230,2022-01-21:12,27,0,0.021,0.031,0.031,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,12,2022-01-21
231,2022-01-21:11,30,26,0.008,0.051,0.051,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,11,2022-01-21
232,2022-01-21:10,33,23,0.005,0.056,0.056,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,10,2022-01-21
233,2022-01-21:09,33,21,0.002,0.075,0.075,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,09,2022-01-21
234,2022-01-21:08,31,20,0.002,0.076,0.076,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,08,2022-01-21
235,2022-01-21:07,28,20,0.002,0.065,0.065,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,07,2022-01-21
236,2022-01-21:06,30,20,0.002,0.054,0.054,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,06,2022-01-21
237,2022-01-21:05,32,20,0.002,0.051,0.051,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,05,2022-01-21
238,2022-01-21:04,34,19,0.002,0.049,0.049,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,04,2022-01-21
239,2022-01-21:03,35,21,0.002,0.052,0.052,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,03,2022-01-21
240,2022-01-21:02,32,20,0.002,0.052,0.052,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,02,2022-01-21
241,2022-01-21:01,34,19,0.002,0.053,0.053,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-21,01,2022-01-21
242,2022-01-20:24,33,19,0.002,0.055,0.055,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,24,2022-01-20
243,2022-01-20:23,27,18,0.002,0.056,0.056,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,23,2022-01-20
244,2022-01-20:22,28,17,0.002,0.057,0.057,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,22,2022-01-20
245,2022-01-20:21,25,16,0.004,0.053,0.053,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,21,2022-01-20
246,2022-01-20:20,23,16,0.011,0.047,0.047,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,20,2022-01-20
247,2022-01-20:19,29,18,0.013,0.045,0.045,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,19,2022-01-20
248,2022-01-20:18,36,22,0.01,0.047,0.047,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,18,2022-01-20
249,2022-01-20:17,38,23,0.012,0.046,0.046,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,17,2022-01-20
250,2022-01-20:16,32,23,0.016,0.04,0.040,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,16,2022-01-20
251,2022-01-20:15,32,28,0.023,0.028,0.028,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,15,2022-01-20
252,2022-01-20:14,45,34,0.017,0.038,0.038,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,14,2022-01-20
253,2022-01-20:13,48,39,0.014,0.042,0.042,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,13,2022-01-20
254,2022-01-20:12,56,41,0.012,0.044,0.044,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,12,2022-01-20
255,2022-01-20:11,50,39,0.007,0.051,0.051,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,11,2022-01-20
256,2022-01-20:10,47,34,0.005,0.05,0.050,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,10,2022-01-20
257,2022-01-20:09,46,29,0.003,0.05,0.050,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,09,2022-01-20
